order_id,date,region,channel,category,status,units,revenue,cost,processing_hours
OP-00796,2026-06-17,Maule,Ejecutivo,Insumos,Completada,4.0,229353.0,165089.0,14.88
OP-00797,2026-06-10,La Araucanía,Teléfono,Insumos,Completada,7.0,419085.0,295179.0,49.85
OP-00798,2026-08-18,Valparaíso,Marketplace,Insumos,Completada,2.0,133490.0,89868.0,9.31
OP-00799,2026-02-14,Valparaíso,Marketplace,Equipamiento,Completada,2.0,487585.0,355632.0,12.9
OP-00800,2026-03-07,Metropolitana,Ejecutivo,Equipamiento,Cancelada,4.0,494909.0,356807.0,18.84
OP-00801,2026-03-09,Metropolitana,Teléfono,Servicios,Completada,1.0,82439.0,50878.0,14.63
OP-00802,2026-08-17,Maule,Teléfono,Insumos,Completada,4.0,205956.0,139467.0,27.14
OP-00803,2026-04-05,Biobío,Teléfono,Repuestos,Completada,5.0,508980.0,423583.0,12.13
OP-00804,2026-03-01,Maule,Web,Servicios,Completada,5.0,575288.0,346221.0,13.14
OP-00805,2026-05-11,Metropolitana,Marketplace,Insumos,Completada,3.0,198366.0,134385.0,12.77
OP-00806,2026-02-02,Biobío,Web,Repuestos,Completada,4.0,584049.0,480469.0,20.96
OP-00807,2026-05-31,Biobío,Ejecutivo,Equipamiento,Completada,4.0,711534.0,481902.0,6.54
OP-00808,2026-08-10,Maule,Marketplace,Servicios,Completada,2.0,105158.0,63656.0,16.2
OP-00809,2026-04-29,Metropolitana,Ejecutivo,Equipamiento,Completada,2.0,194526.0,140843.0,26.23
OP-00810,2026-05-13,Metropolitana,Marketplace,Servicios,Completada,7.0,752374.0,448881.0,27.59
OP-00811,2026-04-18,Maule,Ejecutivo,,Completada,2.0,86033.0,58134.0,15.74
OP-00812,2026-05-23,Biobío,Marketplace,Insumos,Pendiente,3.0,168328.0,124270.0,10.33
OP-00813,2026-07-11,La Araucanía,Marketplace,Equipamiento,Cancelada,1.0,153185.0,127470.0,24.74
OP-00814,2026-06-19,Biobío,Web,Equipamiento,Completada,1.0,179634.0,131159.0,35.37
OP-00815,2026-02-05,Metropolitana,Marketplace,Servicios,Completada,4.0,425941.0,267407.0,16.24
OP-00816,2026-05-22,Biobío,Marketplace,Servicios,Cancelada,5.0,353632.0,211432.0,16.35
OP-00817,2026-05-11,Metropolitana,Ejecutivo,Insumos,Completada,5.0,241810.0,177215.0,17.2
OP-00818,2026-01-03,Metropolitana,Web,Equipamiento,Completada,5.0,894688.0,653404.0,9.51
OP-00819,2026-05-02,Metropolitana,Ejecutivo,Insumos,Cancelada,5.0,266131.0,183090.0,13.79
OP-00820,2026-01-24,Biobío,Marketplace,Servicios,Completada,1.0,93010.0,57621.0,15.59
OP-00821,2026-01-27,Metropolitana,Ejecutivo,Equipamiento,Completada,5.0,1143728.0,823873.0,10.61
OP-00822,2026-07-07,Metropolitana,Web,Insumos,Completada,6.0,198000.0,128572.0,7.97
OP-00823,2026-03-24,Biobío,Ejecutivo,Servicios,Completada,2.0,159093.0,94297.0,18.12
OP-00824,2026-02-25,Biobío,Ejecutivo,Insumos,Pendiente,2.0,99395.0,68848.0,18.43
OP-00825,2026-01-31,Maule,Ejecutivo,Servicios,Completada,3.0,229984.0,127883.0,21.93
OP-00826,2026-02-12,Biobío,Ejecutivo,Equipamiento,Completada,5.0,1215532.0,885004.0,21.6
OP-00827,2026-08-12,Biobío,Web,Equipamiento,Completada,1.0,157066.0,117628.0,20.29
OP-00828,2026-08-01,Metropolitana,Teléfono,Servicios,Completada,4.0,406343.0,236639.0,28.26
OP-00829,2026-08-01,Antofagasta,Web,Insumos,Completada,4.0,228407.0,159622.0,16.33
OP-00830,2026-08-26,Metropolitana,Marketplace,Repuestos,Completada,7.0,821023.0,729637.0,48.01
OP-00831,2026-07-25,Metropolitana,Web,Servicios,Completada,4.0,231242.0,133958.0,8.4
OP-00832,2026-08-01,Biobío,,Servicios,Completada,6.0,585249.0,324679.0,6.18
OP-00833,2026-01-14,Valparaíso,Teléfono,Insumos,Pendiente,3.0,214448.0,149552.0,23.88
OP-00834,2026-02-12,Valparaíso,Teléfono,Repuestos,Completada,3.0,413198.0,360675.0,27.17
OP-00835,2026-06-06,La Araucanía,Ejecutivo,Servicios,Completada,5.0,503775.0,304858.0,38.87
OP-00836,2026-03-15,Metropolitana,Ejecutivo,Insumos,Cancelada,4.0,223546.0,149106.0,16.37
OP-00837,2026-06-28,Valparaíso,Ejecutivo,Servicios,Completada,2.0,266221.0,158323.0,19.31
OP-00838,2026-03-15,La Araucanía,Marketplace,Servicios,Completada,10.0,584916.0,379455.0,32.48
OP-00839,2026-03-25,Metropolitana,Web,Servicios,Completada,5.0,401522.0,232269.0,32.95
OP-00840,2026-04-01,La Araucanía,Web,Equipamiento,Cancelada,3.0,480650.0,368984.0,19.17
OP-00841,2026-08-29,Maule,Ejecutivo,Servicios,Completada,4.0,423479.0,241324.0,12.25
OP-00842,2026-06-29,Metropolitana,Teléfono,Equipamiento,Pendiente,8.0,1272730.0,964603.0,12.37
OP-00843,2026-08-06,Valparaíso,Ejecutivo,Insumos,Completada,4.0,188605.0,126391.0,17.04
OP-00844,2026-08-09,Maule,Web,Equipamiento,Completada,8.0,2511538.0,1749623.0,19.32
OP-00845,2026-06-12,Metropolitana,Web,Equipamiento,Completada,6.0,924211.0,643309.0,17.29
OP-00846,2026-07-08,Valparaíso,Teléfono,Insumos,Completada,6.0,374823.0,246413.0,23.54
OP-00847,2026-07-13,Antofagasta,Web,Equipamiento,Completada,6.0,1002860.0,727763.0,15.54
OP-00848,2026-04-02,Metropolitana,Ejecutivo,Repuestos,Completada,5.0,670994.0,556827.0,19.29
OP-00849,2026-07-29,Metropolitana,Marketplace,Servicios,Completada,4.0,317256.0,192952.0,20.29
OP-00850,2026-05-23,Metropolitana,Ejecutivo,Insumos,Completada,7.0,443053.0,311421.0,11.91
OP-00851,2026-04-09,Biobío,Web,Equipamiento,Completada,3.0,606396.0,460421.0,10.53
OP-00852,2026-04-28,Maule,Web,Servicios,Completada,3.0,207781.0,115163.0,20.84
OP-00853,2026-07-06,Metropolitana,Web,Servicios,Completada,3.0,320152.0,188798.0,10.59
OP-00854,2026-01-01,Maule,Web,Repuestos,Completada,6.0,840505.0,693430.0,27.4
OP-00855,2026-07-29,Antofagasta,Ejecutivo,Insumos,Completada,6.0,233283.0,167257.0,30.87
OP-00856,2026-01-03,Metropolitana,Web,Servicios,Completada,5.0,264127.0,150006.0,12.68
OP-00857,2026-07-13,Metropolitana,Web,Servicios,Completada,2.0,182975.0,110187.0,11.62
OP-00858,2026-03-16,Metropolitana,Web,Servicios,Completada,2.0,228325.0,130815.0,28.14
OP-00859,2026-06-17,Biobío,Ejecutivo,Repuestos,Completada,2.0,288468.0,232973.0,12.73
OP-00860,2026-04-12,Metropolitana,Ejecutivo,Equipamiento,Completada,2.0,328646.0,234309.0,9.21
OP-00861,2026-01-19,Maule,Web,Insumos,Completada,4.0,256680.0,182629.0,13.24
OP-00862,2026-05-12,Biobío,Web,Servicios,Completada,5.0,340055.0,192413.0,14.83
OP-00863,2026-03-22,Metropolitana,Marketplace,Repuestos,Completada,5.0,553201.0,481127.0,25.75
OP-00864,2026-07-04,La Araucanía,Web,Insumos,Completada,4.0,198209.0,150461.0,53.52
OP-00865,2026-03-30,Biobío,Ejecutivo,Repuestos,Cancelada,2.0,263812.0,226842.0,20.2
OP-00866,2026-07-03,Metropolitana,Ejecutivo,Servicios,Completada,1.0,129147.0,75143.0,36.44
OP-00867,2026-04-11,Valparaíso,Web,Insumos,Completada,3.0,164607.0,111736.0,8.91
OP-00868,2026-04-27,Maule,Ejecutivo,Insumos,Completada,4.0,249039.0,174154.0,15.8
OP-00869,2026-04-07,Biobío,Web,Servicios,Completada,6.0,637525.0,361517.0,9.6
OP-00870,2026-02-07,Metropolitana,Web,Equipamiento,Completada,3.0,291930.0,222437.0,16.07
OP-00871,2026-02-02,Metropolitana,Web,Insumos,Completada,4.0,247134.0,170641.0,9.57
OP-00872,2026-05-10,Metropolitana,Ejecutivo,Insumos,Completada,2.0,139278.0,90229.0,10.88
OP-00873,2026-04-15,Biobío,Web,Servicios,Completada,6.0,378374.0,226835.0,17.74
OP-00874,2026-07-26,Metropolitana,Marketplace,Repuestos,Completada,1.0,164495.0,140873.0,28.86
OP-00875,2026-02-25,Metropolitana,Marketplace,Equipamiento,Completada,3.0,486986.0,351915.0,13.3
OP-00876,2026-05-16,Metropolitana,Web,Insumos,Completada,2.0,120531.0,77858.0,26.54
OP-00877,2026-08-22,Biobío,Marketplace,Insumos,Completada,4.0,236079.0,167219.0,7.65
OP-00878,2026-03-07,Biobío,Web,Repuestos,Completada,1.0,161977.0,128489.0,30.33
OP-00879,2026-07-01,Metropolitana,Web,Repuestos,Completada,4.0,508800.0,412524.0,17.09
OP-00880,2026-05-18,Metropolitana,Ejecutivo,Repuestos,Completada,5.0,437038.0,363862.0,11.27
OP-00881,2026-02-05,Metropolitana,Teléfono,Insumos,Completada,2.0,99936.0,73413.0,14.3
OP-00882,2026-08-14,Maule,Ejecutivo,Equipamiento,Completada,2.0,339032.0,251575.0,13.58
OP-00883,2026-07-30,Antofagasta,Web,Servicios,Completada,7.0,574029.0,331712.0,25.55
OP-00884,2026-03-04,Valparaíso,Ejecutivo,Equipamiento,Completada,4.0,1098132.0,768619.0,29.85
OP-00885,2026-01-09,Metropolitana,Marketplace,Repuestos,Completada,3.0,461206.0,377882.0,20.3
OP-00886,2026-07-16,Metropolitana,Web,Equipamiento,Completada,2.0,298087.0,209585.0,15.93
OP-00887,2026-07-17,Valparaíso,Web,Insumos,Completada,5.0,185518.0,126290.0,26.33
OP-00888,2026-05-27,Biobío,Web,Equipamiento,Completada,4.0,940548.0,710327.0,8.92
OP-00889,2026-03-22,Valparaíso,Web,Insumos,Completada,5.0,275242.0,193666.0,11.42
OP-00890,2026-04-16,Metropolitana,Marketplace,Equipamiento,Completada,8.0,1044690.0,810628.0,27.03
OP-00891,2026-02-09,Valparaíso,,Servicios,Completada,5.0,392914.0,232997.0,19.33
OP-00892,2026-05-18,Biobío,Marketplace,Servicios,Completada,3.0,239163.0,,15.1
OP-00893,2026-04-15,Metropolitana,Ejecutivo,Insumos,Completada,5.0,289712.0,201079.0,23.74
OP-00894,2026-02-06,Valparaíso,Web,Servicios,Completada,6.0,564242.0,321014.0,16.32
OP-00895,2026-05-02,Biobío,Web,Insumos,Completada,1.0,51050.0,33406.0,17.79
OP-00896,2026-01-12,La Araucanía,Ejecutivo,,Completada,4.0,169803.0,123726.0,22.03
OP-00897,2026-06-22,Valparaíso,Web,Repuestos,Completada,4.0,631199.0,486371.0,20.63
OP-00898,2026-06-14,Valparaíso,Teléfono,Equipamiento,Completada,5.0,805358.0,589539.0,29.79
OP-00899,2026-06-05,La Araucanía,Web,Equipamiento,Completada,3.0,694210.0,516189.0,23.33
OP-00900,2026-05-03,Metropolitana,Teléfono,Equipamiento,Completada,6.0,935236.0,706918.0,18.41
OP-00901,2026-04-04,Valparaíso,Marketplace,Insumos,Completada,2.0,85606.0,62035.0,10.89
OP-00902,2026-02-15,Metropolitana,Marketplace,Insumos,Pendiente,4.0,224038.0,161560.0,21.86
OP-00903,2026-08-23,Maule,Marketplace,Repuestos,Completada,4.0,548156.0,487948.0,176.5
OP-00904,2026-05-25,Metropolitana,Ejecutivo,Repuestos,Completada,1.0,118346.0,95264.0,33.94
OP-00905,2026-02-08,Metropolitana,Web,Insumos,Completada,5.0,269955.0,176016.0,17.75
OP-00906,2026-06-01,Biobío,Ejecutivo,Insumos,Completada,3.0,141108.0,98249.0,6.72
OP-00907,2026-04-05,Metropolitana,Web,Equipamiento,Completada,1.0,229597.0,164852.0,15.3
OP-00908,2026-06-26,Metropolitana,Web,Insumos,Cancelada,5.0,290948.0,204417.0,15.16
OP-00909,2026-06-15,Metropolitana,Ejecutivo,Equipamiento,Completada,7.0,1778384.0,1319492.0,22.09
OP-00910,2026-01-14,La Araucanía,Ejecutivo,Insumos,Completada,4.0,246323.0,,12.72
OP-00911,2026-04-18,Metropolitana,Ejecutivo,,Completada,4.0,515655.0,374249.0,15.23
OP-00912,2026-04-13,Biobío,Web,Equipamiento,Completada,5.0,888441.0,680909.0,19.43
OP-00913,2026-08-08,Valparaíso,Ejecutivo,Equipamiento,Completada,4.0,584288.0,447074.0,15.42
OP-00914,2026-08-22,Valparaíso,Marketplace,Insumos,Completada,6.0,202892.0,153426.0,8.58
OP-00915,2026-06-18,Antofagasta,Marketplace,Equipamiento,Completada,1.0,192613.0,141195.0,21.69
OP-00916,2026-04-10,Metropolitana,Marketplace,Equipamiento,Completada,4.0,747992.0,587943.0,14.49
OP-00917,2026-02-10,Metropolitana,Ejecutivo,Insumos,Completada,4.0,191060.0,137521.0,17.2
OP-00918,2026-03-04,Antofagasta,Web,Equipamiento,Completada,7.0,1198347.0,873764.0,13.57
OP-00919,2026-08-03,Metropolitana,Web,Insumos,Cancelada,2.0,90989.0,62395.0,16.19
OP-00920,2026-02-12,Valparaíso,Web,Servicios,Completada,1.0,87985.0,51669.0,10.54
OP-00921,2026-05-03,Valparaíso,Ejecutivo,Insumos,Completada,5.0,217442.0,141651.0,13.33
OP-00922,2026-02-21,Valparaíso,Web,Servicios,Completada,3.0,280666.0,158850.0,20.35
OP-00923,2026-05-01,La Araucanía,Ejecutivo,Insumos,Completada,8.0,370280.0,275172.0,22.6
OP-00924,2026-05-31,Metropolitana,Web,Repuestos,Completada,1.0,114118.0,93522.0,19.61
OP-00925,2026-01-25,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,473479.0,345525.0,45.03
OP-00926,2026-04-26,La Araucanía,Web,Equipamiento,Completada,6.0,1112207.0,843396.0,15.57
OP-00927,2026-08-26,Biobío,Web,Insumos,Completada,8.0,371101.0,261783.0,15.5
OP-00928,2026-08-30,Biobío,Web,Equipamiento,Completada,4.0,481535.0,362800.0,26.83
OP-00929,2026-04-04,La Araucanía,Web,Servicios,Completada,6.0,606212.0,392809.0,19.28
OP-00930,2026-04-02,Metropolitana,Web,Equipamiento,Completada,3.0,417671.0,300140.0,9.37
OP-00931,2026-06-02,Metropolitana,Teléfono,Servicios,Completada,1.0,83249.0,48987.0,15.35
OP-00932,2026-02-01,Metropolitana,Web,Insumos,Completada,1.0,47350.0,30633.0,15.54
OP-00933,2026-05-05,Valparaíso,Web,Equipamiento,Completada,3.0,359170.0,248436.0,29.56
OP-00934,2026-01-05,Valparaíso,Ejecutivo,Equipamiento,Completada,6.0,1016242.0,695591.0,26.22
OP-00935,2026-03-18,Metropolitana,Web,Insumos,Completada,3.0,106216.0,71924.0,19.73
OP-00936,2026-05-05,Antofagasta,Ejecutivo,Servicios,Cancelada,6.0,518084.0,288074.0,20.39
OP-00937,2026-06-17,Metropolitana,Web,Equipamiento,Cancelada,4.0,703974.0,488075.0,20.31
OP-00938,2026-01-02,Biobío,Teléfono,Insumos,Completada,2.0,113360.0,79638.0,14.04
OP-00939,2026-05-25,Antofagasta,Marketplace,Equipamiento,Completada,8.0,1301127.0,968167.0,10.72
OP-00940,2026-06-12,Valparaíso,Teléfono,,Cancelada,5.0,758878.0,569072.0,21.21
OP-00941,2026-01-20,Metropolitana,Web,Servicios,Completada,2.0,149696.0,87854.0,13.43
OP-00942,2026-03-18,La Araucanía,Web,Servicios,Completada,3.0,295537.0,170434.0,26.58
OP-00943,2026-06-06,Biobío,Web,Insumos,Completada,4.0,123915.0,86016.0,17.45
OP-00944,2026-06-13,Maule,Web,Insumos,Completada,3.0,186216.0,131621.0,11.65
OP-00945,2026-04-29,Antofagasta,Teléfono,Servicios,Completada,1.0,79743.0,46597.0,13.24
OP-00946,2026-05-04,Valparaíso,Web,Insumos,Completada,1.0,44911.0,32496.0,14.47
OP-00947,2026-05-08,Metropolitana,Web,Servicios,Completada,1.0,89572.0,55211.0,18.48
OP-00948,2026-05-05,Valparaíso,Web,Equipamiento,Completada,5.0,842623.0,619063.0,21.52
OP-00949,2026-03-06,Maule,Web,Equipamiento,Completada,2.0,518949.0,378599.0,12.49
OP-00950,2026-07-13,Biobío,Ejecutivo,Insumos,Completada,4.0,220944.0,148257.0,13.84
OP-00951,2026-08-12,Metropolitana,Ejecutivo,Servicios,Completada,3.0,289738.0,159695.0,8.6
OP-00952,2026-07-08,Metropolitana,Marketplace,Servicios,Completada,4.0,349663.0,200634.0,16.87
OP-00953,2026-06-18,Metropolitana,Marketplace,Servicios,Completada,3.0,286384.0,175094.0,34.62
OP-00954,2026-02-19,Biobío,Marketplace,Servicios,Completada,4.0,327940.0,214365.0,22.5
OP-00955,2026-03-25,Maule,Marketplace,Equipamiento,Cancelada,7.0,1719902.0,1304340.0,17.44
OP-00956,2026-01-11,Maule,Web,Equipamiento,Completada,3.0,415586.0,284931.0,24.69
OP-00957,2026-01-27,Metropolitana,Web,Insumos,Completada,2.0,102372.0,73603.0,24.53
OP-00958,2026-04-05,Maule,Ejecutivo,Insumos,Cancelada,2.0,82142.0,55333.0,10.37
OP-00959,2026-05-23,Metropolitana,Web,Servicios,Completada,10.0,1330943.0,795964.0,16.86
OP-00960,2026-04-15,Biobío,Ejecutivo,Servicios,Completada,2.0,178371.0,101070.0,17.69
OP-00961,2026-08-05,Antofagasta,Web,Equipamiento,Completada,6.0,1099468.0,823370.0,15.68
OP-00962,2026-05-25,Antofagasta,Teléfono,Servicios,Completada,4.0,346698.0,196752.0,11.97
OP-00963,2026-07-25,Metropolitana,Marketplace,Repuestos,Completada,2.0,248769.0,218675.0,29.25
OP-00964,2026-06-05,Valparaíso,Teléfono,Insumos,Completada,6.0,305188.0,205328.0,17.09
OP-00965,2026-01-19,Valparaíso,Ejecutivo,Servicios,Completada,1.0,68112.0,42302.0,18.95
OP-00966,2026-03-23,Valparaíso,,Servicios,Completada,4.0,414002.0,235986.0,11.0
OP-00967,2026-06-19,Valparaíso,Teléfono,Insumos,Completada,2.0,79659.0,53510.0,19.37
OP-00968,2026-02-06,Metropolitana,Ejecutivo,Servicios,Completada,4.0,341207.0,187133.0,14.06
OP-00969,2026-05-05,Antofagasta,Marketplace,Equipamiento,Completada,3.0,477166.0,379571.0,20.06
OP-00970,2026-08-13,Metropolitana,Marketplace,Servicios,Pendiente,3.0,234143.0,147171.0,15.92
OP-00971,2026-07-25,Metropolitana,Web,Equipamiento,Completada,2.0,368912.0,271020.0,18.38
OP-00972,2026-03-28,Maule,Marketplace,Insumos,Completada,3.0,162637.0,110215.0,23.27
OP-00973,2026-01-05,Metropolitana,Ejecutivo,Insumos,Completada,6.0,423393.0,285090.0,11.69
OP-00974,2026-03-25,Metropolitana,Web,,Completada,3.0,160149.0,110100.0,16.19
OP-00975,2026-05-22,Biobío,Web,Servicios,Completada,5.0,430419.0,248187.0,11.65
OP-00976,2026-02-25,Metropolitana,Ejecutivo,Insumos,Completada,3.0,167718.0,120185.0,17.49
OP-00977,2026-05-01,Metropolitana,Ejecutivo,Insumos,Completada,2.0,148952.0,100133.0,25.7
OP-00978,2026-01-07,Biobío,Teléfono,Insumos,Completada,2.0,103652.0,68652.0,23.35
OP-00979,2026-06-16,Biobío,Marketplace,Insumos,Completada,2.0,99186.0,68480.0,21.3
OP-00980,2026-01-28,Maule,Marketplace,Insumos,Completada,6.0,261313.0,183581.0,13.94
OP-00981,2026-08-05,Maule,Web,Equipamiento,Completada,2.0,235726.0,174865.0,22.64
OP-00982,2026-01-23,La Araucanía,Web,Equipamiento,Completada,5.0,1363454.0,998252.0,23.01
OP-00983,2026-04-13,Antofagasta,Ejecutivo,Insumos,Completada,8.0,420311.0,286228.0,13.33
OP-00984,2026-07-10,Metropolitana,Ejecutivo,Servicios,Completada,3.0,207302.0,116168.0,13.66
OP-00985,2026-05-30,Metropolitana,Web,Servicios,Cancelada,8.0,1166013.0,701467.0,8.83
OP-00986,2026-02-01,Valparaíso,Ejecutivo,Insumos,Completada,2.0,110622.0,78293.0,7.58
OP-00987,2026-07-31,Maule,Web,Equipamiento,Completada,4.0,614076.0,415419.0,18.71
OP-00988,2026-06-12,Metropolitana,Marketplace,Insumos,Completada,4.0,182926.0,129044.0,20.89
OP-00989,2026-01-22,Metropolitana,Web,Equipamiento,Cancelada,2.0,407520.0,288475.0,8.11
OP-00990,2026-02-16,Biobío,Web,Equipamiento,Completada,6.0,1044845.0,792331.0,16.24
OP-00991,2026-01-01,La Araucanía,Marketplace,Repuestos,Cancelada,5.0,571966.0,525044.0,57.46
OP-00992,2026-07-06,Metropolitana,Marketplace,Servicios,Completada,5.0,434817.0,280283.0,14.47
OP-00993,2026-07-17,Valparaíso,Ejecutivo,Insumos,Completada,6.0,373206.0,270413.0,13.17
OP-00994,2026-02-28,Valparaíso,Web,Repuestos,Completada,6.0,825381.0,669649.0,38.8
OP-00995,2026-07-26,Antofagasta,Ejecutivo,Insumos,Completada,3.0,212108.0,135058.0,31.84
OP-00996,2026-05-03,Valparaíso,Ejecutivo,Equipamiento,Completada,2.0,321987.0,243615.0,20.76
OP-00997,2026-08-07,Metropolitana,Marketplace,Repuestos,Completada,4.0,512185.0,426180.0,15.54
OP-00998,2026-05-18,La Araucanía,Teléfono,Servicios,Completada,11.0,838824.0,528839.0,33.41
OP-00999,2026-03-03,Metropolitana,Web,Repuestos,Completada,7.0,935792.0,806211.0,37.65
OP-01000,2026-07-02,Metropolitana,Web,Insumos,Completada,3.0,156707.0,104763.0,22.48
OP-01001,2026-04-22,Biobío,Ejecutivo,Servicios,Completada,1.0,93864.0,53509.0,21.42
OP-01002,2026-01-06,Antofagasta,Ejecutivo,Equipamiento,Pendiente,4.0,791340.0,566505.0,23.07
OP-01003,2026-03-10,La Araucanía,Ejecutivo,Insumos,Completada,4.0,264914.0,,23.09
OP-01004,2026-06-17,Metropolitana,Teléfono,Servicios,Completada,5.0,353458.0,201591.0,9.32
OP-01005,2026-08-03,Biobío,Marketplace,,Completada,5.0,258335.0,169858.0,26.1
OP-01006,2026-06-22,Metropolitana,Ejecutivo,Insumos,Completada,3.0,176247.0,126210.0,21.96
OP-01007,2026-04-11,Biobío,Teléfono,Insumos,Completada,2.0,98426.0,69768.0,27.23
OP-01008,2026-08-19,Maule,Web,Equipamiento,Completada,6.0,1806971.0,1307581.0,9.74
OP-01009,2026-02-20,Valparaíso,,Insumos,Completada,2.0,110672.0,74576.0,10.26
OP-01010,2026-01-26,Biobío,Marketplace,Insumos,Completada,2.0,90816.0,58041.0,17.99
OP-01011,2026-02-06,La Araucanía,Marketplace,Insumos,Completada,3.0,191811.0,145252.0,31.38
OP-01012,2026-02-22,Metropolitana,Web,Insumos,Completada,5.0,272978.0,190141.0,14.04
OP-01013,2026-02-08,Antofagasta,Web,Insumos,Completada,4.0,195335.0,143286.0,14.52
OP-01014,2026-05-29,Metropolitana,Marketplace,Insumos,Completada,1.0,59453.0,40673.0,13.31
OP-01015,2026-03-07,Metropolitana,Web,Insumos,Completada,2.0,149436.0,100798.0,15.37
OP-01016,2026-04-13,La Araucanía,Ejecutivo,,Cancelada,6.0,684462.0,423629.0,28.57
OP-01017,2026-06-27,Metropolitana,Teléfono,Insumos,Completada,4.0,246460.0,180603.0,22.6
OP-01018,2026-01-10,Metropolitana,Ejecutivo,Servicios,Completada,3.0,285269.0,171876.0,11.38
OP-01019,2026-08-07,Metropolitana,Ejecutivo,Insumos,Completada,2.0,83169.0,56569.0,10.27
OP-01020,2026-08-23,Antofagasta,Marketplace,Equipamiento,Completada,4.0,478806.0,359665.0,9.77
OP-01021,2026-07-02,Biobío,Web,Servicios,Completada,7.0,505499.0,301121.0,21.31
OP-01022,2026-01-03,Biobío,Web,Insumos,Completada,4.0,224346.0,147623.0,15.91
OP-01023,2026-08-03,La Araucanía,Web,Servicios,Completada,4.0,345411.0,205249.0,31.63
OP-01024,2026-05-14,La Araucanía,Web,Equipamiento,Cancelada,7.0,1123195.0,908251.0,36.87
OP-01025,2026-01-17,Metropolitana,Web,Equipamiento,Completada,3.0,698308.0,487121.0,14.61
OP-01026,2026-03-14,Metropolitana,Web,Servicios,Completada,3.0,240253.0,132301.0,19.45
OP-01027,2026-07-30,Metropolitana,Web,Equipamiento,Completada,3.0,818364.0,575413.0,33.68
OP-01028,2026-06-29,Maule,Web,Repuestos,Completada,8.0,1020899.0,829746.0,15.23
OP-01029,2026-07-13,Metropolitana,Ejecutivo,Insumos,Completada,8.0,425698.0,271849.0,11.18
OP-01030,2026-05-12,La Araucanía,Ejecutivo,Insumos,Completada,2.0,108773.0,79816.0,31.54
OP-01031,2026-05-23,Metropolitana,Web,Repuestos,Completada,3.0,306556.0,267657.0,24.34
OP-01032,2026-05-01,Metropolitana,Ejecutivo,Insumos,Completada,4.0,182889.0,129311.0,10.27
OP-01033,2026-01-08,Valparaíso,Teléfono,Repuestos,Completada,7.0,793880.0,697872.0,138.81
OP-01034,2026-08-26,Valparaíso,Marketplace,Insumos,Completada,3.0,122636.0,85657.0,16.19
OP-01035,2026-07-19,Metropolitana,Web,Insumos,Completada,3.0,207201.0,143937.0,13.68
OP-01036,2026-07-05,Valparaíso,Web,Equipamiento,Completada,8.0,1510944.0,1109997.0,18.89
OP-01037,2026-06-09,La Araucanía,Web,Servicios,Completada,7.0,990116.0,614233.0,35.83
OP-01038,2026-05-23,Metropolitana,Ejecutivo,Repuestos,Completada,6.0,684384.0,535997.0,18.11
OP-01039,2026-07-12,Metropolitana,Ejecutivo,Repuestos,Cancelada,4.0,527385.0,441598.0,34.66
OP-01040,2026-02-01,Biobío,Marketplace,Equipamiento,Completada,5.0,854909.0,681797.0,17.32
OP-01041,2026-05-24,Metropolitana,Web,Equipamiento,Cancelada,3.0,691816.0,506142.0,40.02
OP-01042,2026-02-20,Valparaíso,Web,Insumos,Completada,1.0,78307.0,50684.0,13.7
OP-01043,2026-03-19,Metropolitana,Ejecutivo,Equipamiento,Completada,2.0,438441.0,302373.0,20.62
OP-01044,2026-08-16,Valparaíso,Marketplace,Servicios,Pendiente,6.0,455649.0,276882.0,15.48
OP-01045,2026-08-31,Metropolitana,Ejecutivo,Servicios,Completada,3.0,245465.0,143198.0,10.77
OP-01046,2026-08-25,Metropolitana,Ejecutivo,Insumos,Completada,3.0,125507.0,84286.0,20.04
OP-01047,2026-08-30,Metropolitana,Web,Equipamiento,Completada,8.0,1346781.0,955177.0,11.81
OP-01048,2026-07-28,Valparaíso,Web,Equipamiento,Completada,1.0,176903.0,123975.0,11.94
OP-01049,2026-07-02,Metropolitana,Ejecutivo,Insumos,Completada,1.0,46453.0,31398.0,8.14
OP-01050,2026-02-25,Valparaíso,Marketplace,Insumos,Cancelada,3.0,174339.0,124902.0,14.97
OP-01051,2026-08-15,Metropolitana,Marketplace,Equipamiento,Completada,1.0,189960.0,146085.0,9.02
OP-01052,2026-06-09,Biobío,Web,Insumos,Cancelada,7.0,493959.0,327593.0,14.73
OP-01053,2026-03-29,La Araucanía,,Insumos,Completada,3.0,219018.0,163075.0,24.7
OP-01054,2026-04-04,Metropolitana,Web,Equipamiento,Completada,7.0,828161.0,607359.0,13.91
OP-01055,2026-02-17,Antofagasta,Web,Insumos,Pendiente,4.0,217591.0,138299.0,13.43
OP-01056,2026-02-28,Valparaíso,Teléfono,Insumos,Completada,5.0,212925.0,139720.0,24.06
OP-01057,2026-03-29,Biobío,Web,Repuestos,Completada,6.0,720963.0,582614.0,26.5
OP-01058,2026-07-30,Metropolitana,Web,Insumos,Completada,10.0,727652.0,511533.0,17.84
OP-01059,2026-06-28,Valparaíso,Web,Equipamiento,Completada,3.0,621520.0,449256.0,20.75
OP-01060,2026-08-09,Antofagasta,Marketplace,Insumos,Completada,3.0,123961.0,87097.0,14.02
OP-01061,2026-07-16,Maule,Marketplace,Repuestos,Completada,2.0,216389.0,178590.0,18.67
